Ticker,month,first_close,last_close,monthly_return
BAJAJ-AUTO,2023-12,6046.05,6797.25,0.12424640881236507
BAJAJ-AUTO,2024-01,6701.1,7667.55,0.14422259032099205
BAJAJ-AUTO,2024-02,7655.75,7909.35,0.033125428599418784
BAJAJ-AUTO,2024-03,8040.05,9148.15,0.137822525979316
BAJAJ-AUTO,2024-04,9042.15,8903.65,-0.015317153553081955
BAJAJ-AUTO,2024-05,9110.65,9084.75,-0.002842826801600285
BAJAJ-AUTO,2024-06,9335.45,9501.65,0.01780310536717554
BAJAJ-AUTO,2024-07,9532.4,9664.2,0.013826528471318985
BAJAJ-AUTO,2024-08,9730.5,10891.55,0.11932069266738599
BAJAJ-AUTO,2024-09,11126.1,12345.95,0.10963859753192946
BAJAJ-AUTO,2024-10,12157.45,9836.3,-0.1909240835866075
BAJAJ-AUTO,2024-11,9875.95,9481.65,-0.03992527301171037
BAJAJFINSV,2023-10,1561.05,1569.55,0.0054450530091925305
BAJAJFINSV,2023-11,1572.85,1673.5,0.06399211622214458
BAJAJFINSV,2023-12,1685.95,1685.8,-8.897061004187012e-05
BAJAJFINSV,2024-01,1676.4,1627.3,-0.029288952517299054
BAJAJFINSV,2024-02,1622.25,1593.8,-0.017537370935429217
BAJAJFINSV,2024-03,1613.4,1643.85,0.018873187058385903
BAJAJFINSV,2024-04,1646.0,1615.0,-0.018833535844471446
BAJAJFINSV,2024-05,1615.45,1528.6,-0.053762109628896056
BAJAJFINSV,2024-06,1575.8,1588.15,0.007837288996065577
BAJAJFINSV,2024-07,1580.2,1651.65,0.04521579546892801
BAJAJFINSV,2024-08,1634.8,1783.05,0.09068387570344996
BAJAJFINSV,2024-09,1840.55,1973.4,0.07217951155904492
BAJAJFINSV,2024-10,1975.25,1750.75,-0.11365649917731932
BAJAJFINSV,2024-11,1754.7,1600.85,-0.08767880549381668
BAJFINANCE,2023-10,7967.6,7492.65,-0.05961017119333309
BAJFINANCE,2023-11,7471.9,7121.9,-0.04684216865857413
BAJFINANCE,2023-12,7259.35,7327.75,0.009422331200451781
BAJFINANCE,2024-01,7299.05,6862.9,-0.05975435159370062
BAJFINANCE,2024-02,6743.3,6495.35,-0.03676983079501132
BAJFINANCE,2024-03,6571.45,7245.25,0.10253444825723397
BAJFINANCE,2024-04,7250.95,6923.55,-0.0451527041284245
BAJFINANCE,2024-05,6882.7,6697.7,-0.026878986444273324
BAJFINANCE,2024-06,6915.55,7115.55,0.028920331716204783
BAJFINANCE,2024-07,7276.75,6806.95,-0.06456178926031542
BAJFINANCE,2024-08,6771.65,7200.15,0.0632785214829473
BAJFINANCE,2024-09,7440.05,7703.0,0.035342504418653074
BAJFINANCE,2024-10,7703.0,6889.75,-0.10557574970790601
BAJFINANCE,2024-11,6923.6,6683.95,-0.03461349586920107
BEL,2023-10,139.2,133.25,-0.04274425287356314
BEL,2023-11,132.4,145.9,0.10196374622356495
BEL,2023-12,147.45,184.2,0.24923702950152596
BEL,2024-01,184.95,185.9,0.00513652338469866
BEL,2024-02,183.4,205.1,0.11832061068702283
BEL,2024-03,205.6,201.5,-0.01994163424124511
BEL,2024-04,211.1,233.75,0.1072951207958314
BEL,2024-05,234.75,295.95,0.260702875399361
BEL,2024-06,318.65,305.9,-0.04001255295779068
BEL,2024-07,307.65,316.05,0.027303754266211715
BEL,2024-08,311.15,299.3,-0.03808452514864203
BEL,2024-09,296.9,285.1,-0.03974402155607934
BEL,2024-10,283.95,284.9,0.0033456594470857148
BEL,2024-11,288.65,280.85,-0.02702234540100452
BHARTIARTL,2023-10,925.3,914.4,-0.011779963255160465
BHARTIARTL,2023-11,913.45,1014.7,0.11084350539164704
BHARTIARTL,2023-12,1014.7,1032.2,0.017246476791169803
BHARTIARTL,2024-01,1013.05,1170.7,0.1556191698336707
BHARTIARTL,2024-02,1151.2,1123.35,-0.02419214732453104
BHARTIARTL,2024-03,1128.7,1228.6,0.0885089040489057
BHARTIARTL,2024-04,1217.35,1322.3,0.08621185361646203
BHARTIARTL,2024-05,1304.05,1372.75,0.05268202906330283
BHARTIARTL,2024-06,1391.1,1444.05,0.038063403062324815
BHARTIARTL,2024-07,1454.0,1491.55,0.025825309491059115
BHARTIARTL,2024-08,1505.5,1589.05,0.05549651278644965
BHARTIARTL,2024-09,1571.35,1709.55,0.08794985203805648
BHARTIARTL,2024-10,1698.7,1612.6,-0.050685818567139655
BHARTIARTL,2024-11,1616.45,1569.3,-0.02916885768195743
BPCL,2023-10,170.68,174.63,0.023142723224748
BPCL,2023-11,178.45,217.85,0.22079013729335953
BPCL,2023-12,219.0,225.33,0.028904109589041153
BPCL,2024-01,226.03,251.18,0.11126841569703139
BPCL,2024-02,254.23,301.93,0.18762537859418643
BPCL,2024-03,311.65,301.2,-0.03353120487726613
BPCL,2024-04,300.35,303.68,0.011087065090727431
BPCL,2024-05,317.33,313.9,-0.01080893706866671
BPCL,2024-06,333.08,303.95,-0.08745646691485529
BPCL,2024-07,304.55,350.05,0.14940075521260876
BPCL,2024-08,349.1,357.65,0.024491549699226452
BPCL,2024-09,358.45,369.95,0.03208257776537871
BPCL,2024-10,368.25,310.75,-0.1561439239646979
BPCL,2024-11,313.0,285.85,-0.08674121405750791
BRITANNIA,2023-10,4495.45,4426.5,-0.015337730371820357
BRITANNIA,2023-11,4397.3,4852.65,0.1035521797466626
BRITANNIA,2023-12,4970.75,5338.45,0.07397274053211282
BRITANNIA,2024-01,5319.8,5198.4,-0.022820406782209958
BRITANNIA,2024-02,5148.6,4965.2,-0.03562133395486162
BRITANNIA,2024-03,4927.7,4911.25,-0.0033382714045091665
BRITANNIA,2024-04,4895.2,4775.95,-0.024360598136950483
BRITANNIA,2024-05,4759.65,5179.8,0.08827329740632202
BRITANNIA,2024-06,5167.8,5475.55,0.059551453229614144
BRITANNIA,2024-07,5476.5,5784.45,0.05623116954259104
BRITANNIA,2024-08,5730.15,5855.25,0.021831889217559814
BRITANNIA,2024-09,5922.15,6338.15,0.07024475908242783
BRITANNIA,2024-10,6446.05,5726.9,-0.11156444644394638
BRITANNIA,2024-11,5693.05,4848.35,-0.14837389448538127
CIPLA,2023-10,1182.8,1200.0,0.014541765302671665
CIPLA,2023-11,1201.25,1212.3,0.00919875130072837
CIPLA,2023-12,1205.7,1246.3,0.033673384755743475
CIPLA,2024-01,1251.0,1351.0,0.07993605115907274
CIPLA,2024-02,1387.65,1480.35,0.06680358880121054
CIPLA,2024-03,1470.9,1496.95,0.01771024542796924
CIPLA,2024-04,1498.65,1400.0,-0.06582590998565381
CIPLA,2024-05,1420.05,1447.2,0.019119045104045697
CIPLA,2024-06,1452.35,1480.8,0.01958894205942097
CIPLA,2024-07,1479.1,1544.3,0.044080859982421776
CIPLA,2024-08,1546.2,1654.9,0.07030138403828744
CIPLA,2024-09,1646.65,1654.1,0.004524337290863157
CIPLA,2024-10,1664.85,1551.75,-0.06793404811244251
CIPLA,2024-11,1559.55,1486.5,-0.04684043474079058
COALINDIA,2023-10,291.9,314.25,0.0765673175745119
COALINDIA,2023-11,306.65,342.15,0.11576716125876407
COALINDIA,2023-12,346.65,376.0,0.08466753209288916
COALINDIA,2024-01,381.8,406.15,0.06377684651650069
COALINDIA,2024-02,406.7,436.7,0.07376444553725105
COALINDIA,2024-03,446.35,434.1,-0.02744483029013106
COALINDIA,2024-04,442.05,454.3,0.027711797307996833
COALINDIA,2024-05,453.9,491.2,0.08217669090107957
COALINDIA,2024-06,512.35,473.15,-0.07651019810676304
COALINDIA,2024-07,474.8,522.2,0.09983150800336991
COALINDIA,2024-08,540.4,524.95,-0.028589933382679372
COALINDIA,2024-09,520.85,510.15,-0.020543342613036468
COALINDIA,2024-10,508.5,452.05,-0.1110127826941986
COALINDIA,2024-11,454.15,414.05,-0.08829681823186165
DRREDDY,2023-10,1092.34,1073.51,-0.017238222531446187
DRREDDY,2023-11,1069.29,1157.63,0.0826155673390756
DRREDDY,2023-12,1149.88,1159.58,0.008435662851775678
DRREDDY,2024-01,1164.33,1224.23,0.05144589592297724
DRREDDY,2024-02,1198.63,1284.85,0.07193212250652811
DRREDDY,2024-03,1238.71,1231.58,-0.005755988084378191
DRREDDY,2024-04,1250.07,1240.86,-0.007367587415104784
DRREDDY,2024-05,1257.5,1158.37,-0.07883101391650107
DRREDDY,2024-06,1156.66,1280.47,0.10704096277211966
DRREDDY,2024-07,1270.74,1350.1,0.06245179973873483
DRREDDY,2024-08,1377.59,1406.27,0.020818966455912184
DRREDDY,2024-09,1374.43,1350.32,-0.017541817335186314
DRREDDY,2024-10,1349.82,1274.2,-0.056022284452741766
DRREDDY,2024-11,1259.6,1214.45,-0.035844712607176775
EICHERMOT,2023-10,3351.4,3295.55,-0.016664677448230563
EICHERMOT,2023-11,3282.25,3896.9,0.1872648335745297
EICHERMOT,2023-12,3891.2,4143.5,0.06483861019736847
EICHERMOT,2024-01,4038.35,3839.6,-0.04921564500352867
EICHERMOT,2024-02,3933.2,3792.4,-0.035797823655039085
EICHERMOT,2024-03,3843.55,4019.3,0.0457259564725319
EICHERMOT,2024-04,3946.65,4597.4,0.16488667604170615
EICHERMOT,2024-05,4602.4,4733.45,0.02847427429167395
EICHERMOT,2024-06,4670.85,4672.95,0.00044959696843175316
EICHERMOT,2024-07,4635.55,4962.7,0.07057414977726476
EICHERMOT,2024-08,4968.8,4960.5,-0.0016704234422798626
EICHERMOT,2024-09,4911.95,5026.25,0.023269780840603056
EICHERMOT,2024-10,4972.65,4894.65,-0.015685801333293115
EICHERMOT,2024-11,4953.6,4986.2,0.006581072351421078
GRASIM,2023-10,1913.84,1879.23,-0.01808406136354131
GRASIM,2023-11,1861.15,1997.51,0.0732665287591005
GRASIM,2023-12,2008.07,2126.35,0.058902329102073124
GRASIM,2024-01,2118.88,2175.0,0.02648569055349991
GRASIM,2024-02,2128.6,2191.4,0.029502959691816304
GRASIM,2024-03,2254.9,2287.3,0.014368708146702776
GRASIM,2024-04,2292.55,2411.65,0.05195088438638193
GRASIM,2024-05,2437.35,2316.25,-0.04968510882720984
GRASIM,2024-06,2368.8,2670.45,0.12734295845997956
GRASIM,2024-07,2726.4,2776.75,0.018467576291079778
GRASIM,2024-08,2767.0,2698.85,-0.024629562703288792
GRASIM,2024-09,2690.8,2795.55,0.0389289430652594
GRASIM,2024-10,2801.15,2695.85,-0.03759170340752911
GRASIM,2024-11,2698.9,2598.65,-0.0371447626810923
HCLTECH,2023-10,1238.7,1276.0,0.030112214418341773
HCLTECH,2023-11,1258.95,1340.9,0.06509392747924861
HCLTECH,2023-12,1336.7,1466.1,0.09680556594598629
HCLTECH,2024-01,1483.75,1576.0,0.062173546756529065
HCLTECH,2024-02,1577.4,1663.85,0.05480537593508293
HCLTECH,2024-03,1644.1,1543.55,-0.06115808040873424
HCLTECH,2024-04,1556.7,1366.6,-0.12211729941543016
HCLTECH,2024-05,1360.7,1324.1,-0.02689792018813856
HCLTECH,2024-06,1314.45,1459.6,0.11042641408954305
HCLTECH,2024-07,1468.85,1642.6,0.11828981856554448
HCLTECH,2024-08,1640.55,1753.25,0.06869647374356164
HCLTECH,2024-09,1806.65,1796.1,-0.005839537265104022
HCLTECH,2024-10,1816.5,1766.05,-0.02777319020093589
HCLTECH,2024-11,1757.4,1898.4,0.08023216114714919
HDFCBANK,2023-10,1508.05,1476.5,-0.020921056994131465
HDFCBANK,2023-11,1474.5,1558.8,0.05717192268565612
HDFCBANK,2023-12,1555.4,1709.25,0.09891346277484885
HDFCBANK,2024-01,1698.1,1462.55,-0.13871385666332958
HDFCBANK,2024-02,1466.35,1403.4,-0.042929723463020306
HDFCBANK,2024-03,1430.75,1447.9,0.011986720251616349
HDFCBANK,2024-04,1470.5,1520.1,0.033730023801428026
HDFCBANK,2024-05,1532.25,1531.55,-0.0004568445097079755
HDFCBANK,2024-06,1572.2,1683.8,0.07098333545350459
HDFCBANK,2024-07,1705.2,1615.75,-0.052457189772460736
HDFCBANK,2024-08,1638.8,1636.9,-0.0011593849157919597
HDFCBANK,2024-09,1626.95,1732.05,0.06459940379237217
HDFCBANK,2024-10,1726.2,1735.7,0.005503417912177036
HDFCBANK,2024-11,1737.3,1745.6,0.004777528348586861
HDFCLIFE,2023-10,633.55,618.35,-0.023991792281587772
HDFCLIFE,2023-11,620.05,690.75,0.11402306265623748
HDFCLIFE,2023-12,682.15,646.7,-0.0519680422194531
HDFCLIFE,2024-01,648.7,576.6,-0.11114536765839374
HDFCLIFE,2024-02,587.1,582.0,-0.00868676545733269
HDFCLIFE,2024-03,589.95,633.35,0.07356555640308496
HDFCLIFE,2024-04,634.75,583.65,-0.08050413548641201
HDFCLIFE,2024-05,576.35,549.85,-0.045979005812440354
HDFCLIFE,2024-06,550.1,595.05,0.08171241592437725
HDFCLIFE,2024-07,600.75,715.5,0.19101123595505617
HDFCLIFE,2024-08,713.6,738.7,0.03517376681614353
HDFCLIFE,2024-09,745.3,718.0,-0.03662954514960413
HDFCLIFE,2024-10,710.2,720.15,0.014010137989298692
HDFCLIFE,2024-11,723.7,688.2,-0.04905347519690479
HEROMOTOCO,2023-10,3015.6,3088.35,0.024124552327894948
HEROMOTOCO,2023-11,3092.45,3819.05,0.23495933644844716
HEROMOTOCO,2023-12,3760.0,4139.55,0.10094414893617026
HEROMOTOCO,2024-01,4118.55,4621.55,0.1221303614136043
HEROMOTOCO,2024-02,4586.7,4426.5,-0.034927071750932
HEROMOTOCO,2024-03,4507.1,4722.3,0.04774688824299434
HEROMOTOCO,2024-04,4680.75,4543.05,-0.02941836244191632
HEROMOTOCO,2024-05,4561.5,5119.6,0.12235010413241267
HEROMOTOCO,2024-06,5160.6,5579.6,0.08119210944463821
HEROMOTOCO,2024-07,5603.1,5488.45,-0.02046188716960264
HEROMOTOCO,2024-08,5371.85,5455.4,0.015553301004309366
HEROMOTOCO,2024-09,5578.2,5712.4,0.024057939837223444
HEROMOTOCO,2024-10,5750.1,4989.55,-0.1322672649171319
HEROMOTOCO,2024-11,5020.5,4794.1,-0.04509511004879985
HINDALCO,2023-10,479.95,459.5,-0.042608605063027376
HINDALCO,2023-11,462.7,515.65,0.11443700021612274
HINDALCO,2023-12,517.2,614.85,0.1888051044083526
HINDALCO,2024-01,610.4,579.35,-0.05086828309305366
HINDALCO,2024-02,571.25,503.85,-0.11798687089715532
HINDALCO,2024-03,519.1,560.25,0.0792718166056636
HINDALCO,2024-04,568.6,644.4,0.1333098839254308
HINDALCO,2024-05,641.45,689.35,0.07467456543768021
HINDALCO,2024-06,695.95,693.55,-0.0034485236008335238
HINDALCO,2024-07,689.85,669.6,-0.029354207436399216
HINDALCO,2024-08,673.5,701.35,0.041351150705271005
HINDALCO,2024-09,683.9,756.2,0.10571721011843847
HINDALCO,2024-10,761.55,686.05,-0.09913991202153503
HINDALCO,2024-11,690.9,652.1,-0.05615863366623239
HINDUNILVR,2023-10,2468.9,2484.0,0.006116084086030179
HINDUNILVR,2023-11,2472.25,2545.55,0.029649105066235283
HINDUNILVR,2023-12,2563.65,2663.95,0.03912390536929757
HINDUNILVR,2024-01,2654.75,2481.55,-0.06524154816837736
HINDUNILVR,2024-02,2473.6,2412.3,-0.02478169469598954
HINDUNILVR,2024-03,2409.7,2264.35,-0.06031871187284721
HINDUNILVR,2024-04,2285.9,2230.45,-0.024257404085918137
HINDUNILVR,2024-05,2226.3,2329.05,0.04615280959439428
HINDUNILVR,2024-06,2355.9,2473.05,0.04972621927925637
HINDUNILVR,2024-07,2505.1,2705.65,0.08005668436389772
HINDUNILVR,2024-08,2715.55,2778.0,0.02299718289112696
HINDUNILVR,2024-09,2789.05,2958.3,0.060683745361323746
HINDUNILVR,2024-10,2923.75,2528.25,-0.13527148353997434
HINDUNILVR,2024-11,2537.5,2445.25,-0.03635467980295567
ICICIBANK,2023-10,940.3,915.35,-0.026534084866531887
ICICIBANK,2023-11,914.05,934.95,0.022865269952409707
ICICIBANK,2023-12,946.7,996.6,0.05270941164043517
ICICIBANK,2024-01,999.4,1028.15,0.028767260356213843
ICICIBANK,2024-02,1025.15,1052.2,0.026386382480612546
ICICIBANK,2024-03,1086.9,1093.3,0.005888306191921854
ICICIBANK,2024-04,1099.65,1150.4,0.046151048060746595
ICICIBANK,2024-05,1139.45,1121.05,-0.01614814164728605
ICICIBANK,2024-06,1160.0,1199.6,0.03413793103448268
ICICIBANK,2024-07,1211.85,1214.9,0.0025168131369395406
ICICIBANK,2024-08,1210.1,1229.2,0.015783819519048125
ICICIBANK,2024-09,1229.95,1273.0,0.0350014228220659
ICICIBANK,2024-10,1274.4,1292.25,0.01400659133709974
ICICIBANK,2024-11,1291.8,1278.05,-0.010644062548382103
INDUSINDBK,2023-10,1435.4,1441.3,0.004110352514978308
INDUSINDBK,2023-11,1432.6,1466.1,0.023384056959374566
INDUSINDBK,2023-12,1461.05,1598.95,0.0943841757640054
INDUSINDBK,2024-01,1598.85,1534.05,-0.04052913031241202
INDUSINDBK,2024-02,1541.15,1474.9,-0.04298737955422898
INDUSINDBK,2024-03,1526.65,1553.0,0.017260013755608625
INDUSINDBK,2024-04,1542.4,1515.7,-0.017310684647302933
INDUSINDBK,2024-05,1505.2,1461.85,-0.028800159447249625
INDUSINDBK,2024-06,1529.7,1464.5,-0.042622736484277994
INDUSINDBK,2024-07,1456.9,1427.8,-0.019973917221497793
INDUSINDBK,2024-08,1419.85,1425.25,0.0038032186498574436
INDUSINDBK,2024-09,1449.05,1447.6,-0.001000655601946134
INDUSINDBK,2024-10,1409.7,1055.6,-0.2511881960700859
INDUSINDBK,2024-11,1062.5,998.2,-0.06051764705882349
INFY,2023-10,1434.0,1368.4,-0.045746164574616395
INFY,2023-11,1354.15,1455.15,0.07458553336041059
INFY,2023-12,1452.3,1542.9,0.06238380499896725
INFY,2024-01,1551.35,1660.9,0.07061591517065793
INFY,2024-02,1657.05,1673.9,0.010168673244621548
INFY,2024-03,1654.7,1498.05,-0.0946697286517194
INFY,2024-04,1495.45,1420.55,-0.05008525861780741
INFY,2024-05,1414.45,1406.9,-0.005337763795114677
INFY,2024-06,1405.9,1566.75,0.11441069777366804
INFY,2024-07,1590.8,1868.25,0.1744091023384461
INFY,2024-08,1852.6,1943.7,0.049174133650005475
INFY,2024-09,1964.5,1875.6,-0.045253245100534537
INFY,2024-10,1904.35,1757.25,-0.07724420405912774
INFY,2024-11,1760.85,1902.25,0.08030212681375477
ITC,2023-10,439.75,428.4,-0.025810119386014834
ITC,2023-11,428.1,435.8,0.017986451763606606
ITC,2023-12,449.8,462.1,0.027345486883059163
ITC,2024-01,468.05,441.55,-0.05661788270483922
ITC,2024-02,442.9,406.3,-0.08263716414540521
ITC,2024-03,409.5,428.35,0.04603174603174609
ITC,2024-04,426.7,435.65,0.020974923834075437
ITC,2024-05,439.0,426.45,-0.028587699316628728
ITC,2024-06,430.35,424.9,-0.012664110607645045
ITC,2024-07,429.05,495.35,0.15452744435380494
ITC,2024-08,493.7,501.9,0.016609276888798843
ITC,2024-09,510.05,518.15,0.01588079600039205
ITC,2024-10,516.2,488.8,-0.05308020147229762
ITC,2024-11,490.3,474.65,-0.031919233122578085
JSWSTEEL,2023-10,770.25,736.35,-0.0440116845180136
JSWSTEEL,2023-11,724.45,801.1,0.10580440334046515
JSWSTEEL,2023-12,810.8,880.25,0.08565614208189448
JSWSTEEL,2024-01,877.6,818.65,-0.06717183226982686
JSWSTEEL,2024-02,801.7,800.1,-0.0019957590120993174
JSWSTEEL,2024-03,836.2,830.2,-0.007175316909830184
JSWSTEEL,2024-04,871.95,882.2,0.011755261196169504
JSWSTEEL,2024-05,890.35,880.55,-0.011006907395967954
JSWSTEEL,2024-06,915.3,931.5,0.01769911504424784
JSWSTEEL,2024-07,943.9,928.25,-0.01658014620192815
JSWSTEEL,2024-08,934.55,941.1,0.007008720774704476
JSWSTEEL,2024-09,940.45,1030.05,0.09527353926311861
JSWSTEEL,2024-10,1027.3,963.65,-0.06195853207436969
JSWSTEEL,2024-11,968.3,977.35,0.009346276980274779
KOTAKBANK,2023-10,1727.05,1739.4,0.007150922092585702
KOTAKBANK,2023-11,1724.4,1755.45,0.018006263048016675
KOTAKBANK,2023-12,1750.5,1908.1,0.09003141959440154
KOTAKBANK,2024-01,1909.15,1825.25,-0.04394625880627509
KOTAKBANK,2024-02,1822.75,1689.45,-0.07313125771499106
KOTAKBANK,2024-03,1727.7,1785.5,0.0334548822133472
KOTAKBANK,2024-04,1790.7,1623.95,-0.09312000893505333
KOTAKBANK,2024-05,1575.65,1680.4,0.06648050011106527
KOTAKBANK,2024-06,1718.05,1802.5,0.04915456476819653
KOTAKBANK,2024-07,1808.1,1807.9,-0.0001106133510313689
KOTAKBANK,2024-08,1792.65,1780.8,-0.006610325495774488
KOTAKBANK,2024-09,1780.25,1853.95,0.0413986799606797
KOTAKBANK,2024-10,1879.4,1731.1,-0.07890816217941905
KOTAKBANK,2024-11,1744.4,1761.45,0.009774134372850237
LT,2023-10,3073.25,2929.05,-0.04692101195802483
LT,2023-11,2895.3,3109.2,0.07387835457465534
LT,2023-12,3190.65,3526.0,0.10510397567893687
LT,2024-01,3525.45,3479.75,-0.012962884170815023
LT,2024-02,3398.0,3477.55,0.023410829899941196
LT,2024-03,3633.5,3763.9,0.03588826200633001
LT,2024-04,3838.0,3594.3,-0.06349661281917661
LT,2024-05,3599.5,3669.3,0.01939158216418952
LT,2024-06,3897.15,3548.45,-0.08947564245666711
LT,2024-07,3526.55,3815.0,0.08179382115665447
LT,2024-08,3779.3,3704.65,-0.019752335088508478
LT,2024-09,3683.1,3675.55,-0.0020499036138035154
LT,2024-10,3653.5,3622.3,-0.008539756397974494
LT,2024-11,3626.35,3603.5,-0.0063011016586925995
M&M,2023-10,1537.4,1458.6,-0.05125536620267997
M&M,2023-11,1454.6,1647.75,0.1327856455382924
M&M,2023-12,1625.5,1729.4,0.06391879421716401
M&M,2024-01,1703.3,1651.55,-0.030382199260259497
M&M,2024-02,1651.15,1932.4,0.1703358265451352
M&M,2024-03,1972.95,1921.35,-0.026153729187257727
M&M,2024-04,1915.95,2156.35,0.12547300294892866
M&M,2024-05,2185.15,2506.25,0.1469464338832574
M&M,2024-06,2634.0,2866.65,0.08832574031890664
M&M,2024-07,2875.85,2907.8,0.011109758853904158
M&M,2024-08,2828.4,2805.4,-0.008131805968038466
M&M,2024-09,2777.0,3094.9,0.11447605329492261
M&M,2024-10,3165.5,2728.55,-0.1380350655504659
M&M,2024-11,2817.65,3012.95,0.06931308004897689
MARUTI,2023-10,10346.9,10392.3,0.004387787646541441
MARUTI,2023-11,10227.8,10608.7,0.03724163554234552
MARUTI,2023-12,10585.7,10302.3,-0.026771965954070248
MARUTI,2024-01,10283.3,10186.9,-0.009374422607528677
MARUTI,2024-02,10638.0,11288.35,0.06113461176912957
MARUTI,2024-03,11620.95,12600.35,0.08427882402041137
MARUTI,2024-04,12569.6,12817.5,0.01972218686354376
MARUTI,2024-05,12805.35,12399.3,-0.03170940271058589
MARUTI,2024-06,12476.15,12033.85,-0.03545164173242541
